"No.","Time","Source","Destination","Protocol","Length","Info"
"695","149.540153","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"696","149.540927","192.168.239.134","13.107.253.49","TCP","1514","42862  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP PDU reassembled in 697]"
"697","149.540961","192.168.239.134","13.107.253.49","TLSv1.3","658","Client Hello (SNI=main.vscode-cdn.net)"
"698","149.541095","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"699","149.541199","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=1 Ack=2065 Win=64240 Len=0"
"700","149.675710","13.107.253.49","192.168.239.134","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"701","149.676116","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=2065 Ack=100 Win=64141 Len=0"
"702","149.676601","192.168.239.134","13.107.253.49","TLSv1.3","932","Change Cipher Spec, Client Hello (SNI=main.vscode-cdn.net)"
"703","149.676769","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=100 Ack=2943 Win=64240 Len=0"
"704","149.744517","13.107.253.49","192.168.239.134","TLSv1.3","335","Server Hello, Application Data, Application Data"
"705","149.745445","192.168.239.134","13.107.253.49","TLSv1.3","128","Application Data"
"706","149.745611","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=381 Ack=3017 Win=64240 Len=0"
"707","149.745851","192.168.239.134","13.107.253.49","TLSv1.3","146","Application Data"
"708","149.745940","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=381 Ack=3109 Win=64240 Len=0"
"709","149.746166","192.168.239.134","13.107.253.49","TLSv1.3","319","Application Data"
"710","149.746247","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=381 Ack=3374 Win=64240 Len=0"
"711","149.812582","13.107.253.49","192.168.239.134","TLSv1.3","116","Application Data"
"712","149.813293","192.168.239.134","13.107.253.49","TLSv1.3","85","Application Data"
"713","149.813383","13.107.253.49","192.168.239.134","TCP","54","443  >  42862 [ACK] Seq=443 Ack=3405 Win=64240 Len=0"
"714","149.880303","13.107.253.49","192.168.239.134","TLSv1.3","85","Application Data"
"715","149.881830","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=474 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"716","149.881863","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=1934 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"717","149.881879","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=3394 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"718","149.881896","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=4854 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"719","149.881918","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=6314 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"720","149.881935","13.107.253.49","192.168.239.134","TCP","1070","443  >  42862 [PSH, ACK] Seq=7774 Ack=3405 Win=64240 Len=1016 [TCP PDU reassembled in 729]"
"721","149.882162","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=8790 Win=65535 Len=0"
"722","149.886879","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=8790 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"723","149.886909","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=10250 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 729]"
"724","149.887149","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=11562 Win=65535 Len=0"
"725","149.891164","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=11562 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"726","149.891193","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=13022 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 729]"
"727","149.891440","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=14334 Win=65535 Len=0"
"728","149.897709","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=14334 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 729]"
"729","149.897764","13.107.253.49","192.168.239.134","TLSv1.3","1366","Application Data"
"730","149.898106","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=17106 Win=65535 Len=0"
"731","149.947945","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=17106 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"732","149.947975","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=18566 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 747]"
"733","149.948561","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=19878 Win=65535 Len=0"
"734","149.950052","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=19878 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"735","149.950070","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=21338 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 747]"
"736","149.950327","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=22650 Win=65535 Len=0"
"737","149.954407","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=22650 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"738","149.954424","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=24110 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 747]"
"739","149.954691","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=25422 Win=65535 Len=0"
"740","149.959116","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=25422 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"741","149.959137","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=26882 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 747]"
"742","149.959393","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=28194 Win=65535 Len=0"
"743","149.964727","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=28194 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"744","149.964765","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=29654 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 747]"
"745","149.965019","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=30966 Win=65535 Len=0"
"746","149.969282","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=30966 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 747]"
"747","149.969299","13.107.253.49","192.168.239.134","TLSv1.3","1366","Application Data, Application Data"
"748","149.969540","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=33738 Win=65535 Len=0"
"749","149.973654","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=33738 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"750","149.973672","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=35198 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 765]"
"751","149.973893","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=36510 Win=65535 Len=0"
"752","149.979199","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=36510 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"753","149.979216","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=37970 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 765]"
"754","149.979748","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=39282 Win=65535 Len=0"
"755","149.983585","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=39282 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"756","149.983601","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=40742 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 765]"
"757","149.983997","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=42054 Win=65535 Len=0"
"758","149.987851","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=42054 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"759","149.987866","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=43514 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 765]"
"760","149.988122","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=44826 Win=65535 Len=0"
"761","149.992154","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=44826 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 765]"
"762","149.992182","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=46286 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 765]"
"763","149.992480","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=47598 Win=65535 Len=0"
"764","149.996282","13.107.253.49","192.168.239.134","TCP","1440","443  >  42862 [PSH, ACK] Seq=47598 Ack=3405 Win=64240 Len=1386 [TCP PDU reassembled in 765]"
"765","149.998661","13.107.253.49","192.168.239.134","TLSv1.3","1514","Application Data"
"766","149.998680","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=50444 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 780]"
"767","149.998882","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=51756 Win=65535 Len=0"
"768","150.015142","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=51756 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 780]"
"769","150.015165","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=53216 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 780]"
"770","150.015631","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=54528 Win=65535 Len=0"
"771","150.017226","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=54528 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 780]"
"772","150.017241","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=55988 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 780]"
"773","150.017404","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=57300 Win=65535 Len=0"
"774","150.020538","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=57300 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 780]"
"775","150.020554","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=58760 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 780]"
"776","150.020741","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=60072 Win=65535 Len=0"
"777","150.023812","13.107.253.49","192.168.239.134","TCP","1514","443  >  42862 [ACK] Seq=60072 Ack=3405 Win=64240 Len=1460 [TCP PDU reassembled in 780]"
"778","150.023842","13.107.253.49","192.168.239.134","TCP","1366","443  >  42862 [PSH, ACK] Seq=61532 Ack=3405 Win=64240 Len=1312 [TCP PDU reassembled in 780]"
"779","150.024053","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=62844 Win=65535 Len=0"
"780","150.026997","13.107.253.49","192.168.239.134","TLSv1.3","1412","Application Data"
"781","150.067702","192.168.239.134","13.107.253.49","TCP","54","42862  >  443 [ACK] Seq=3405 Ack=64202 Win=65535 Len=0"
"782","153.357664","192.168.239.134","192.168.239.2","DNS","103","Standard query 0x2d63 A mobile.events.data.microsoft.com OPT"
"783","153.357931","192.168.239.135","192.168.239.2","DNS","103","Standard query 0x2d24 A mobile.events.data.microsoft.com OPT"
"784","153.358037","192.168.239.136","192.168.239.2","DNS","103","Standard query 0xc12f A mobile.events.data.microsoft.com OPT"
"785","153.358136","192.168.239.137","192.168.239.2","DNS","103","Standard query 0xca23 A mobile.events.data.microsoft.com OPT"
"786","153.358341","192.168.239.134","192.168.239.2","DNS","103","Standard query 0x6036 AAAA mobile.events.data.microsoft.com OPT"
"787","153.358441","192.168.239.135","192.168.239.2","DNS","103","Standard query 0x2e55 AAAA mobile.events.data.microsoft.com OPT"
"788","153.358524","192.168.239.136","192.168.239.2","DNS","103","Standard query 0x5e4b AAAA mobile.events.data.microsoft.com OPT"
"789","153.358601","192.168.239.137","192.168.239.2","DNS","103","Standard query 0xde7b AAAA mobile.events.data.microsoft.com OPT"
"790","153.360082","192.168.239.2","192.168.239.134","DNS","238","Standard query response 0x2d63 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"791","153.360149","192.168.239.2","192.168.239.136","DNS","238","Standard query response 0xc12f A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"792","153.360167","192.168.239.2","192.168.239.135","DNS","238","Standard query response 0x2d24 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"793","153.360865","192.168.239.2","192.168.239.134","DNS","290","Standard query response 0x6036 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"794","153.361285","192.168.239.134","192.168.239.2","DNS","116","Standard query 0x5a94 AAAA onedscolprdcus17.centralus.cloudapp.azure.com OPT"
"795","153.361358","192.168.239.135","192.168.239.2","DNS","116","Standard query 0x35b8 AAAA onedscolprdcus17.centralus.cloudapp.azure.com OPT"
"796","153.361420","192.168.239.136","192.168.239.2","DNS","116","Standard query 0xfda7 AAAA onedscolprdcus17.centralus.cloudapp.azure.com OPT"
"797","153.361481","192.168.239.137","192.168.239.2","DNS","116","Standard query 0xe038 AAAA onedscolprdcus17.centralus.cloudapp.azure.com OPT"
"798","153.363328","192.168.239.2","192.168.239.135","DNS","290","Standard query response 0x2e55 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"799","153.363363","192.168.239.2","192.168.239.136","DNS","290","Standard query response 0x5e4b AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"800","153.363374","192.168.239.2","192.168.239.137","DNS","290","Standard query response 0xde7b AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"801","153.363382","192.168.239.2","192.168.239.134","DNS","193","Standard query response 0x5a94 AAAA onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"802","153.363986","192.168.239.134","104.46.162.225","TCP","74","40906  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2325678722 TSecr=0 WS=128"
"803","153.364290","192.168.239.2","192.168.239.135","DNS","193","Standard query response 0x35b8 AAAA onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"804","153.364308","192.168.239.2","192.168.239.136","DNS","193","Standard query response 0xfda7 AAAA onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"805","153.364316","192.168.239.2","192.168.239.137","DNS","193","Standard query response 0xe038 AAAA onedscolprdcus17.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com OPT"
"806","153.366518","192.168.239.2","192.168.239.137","DNS","238","Standard query response 0xca23 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus01.australiasoutheast.cloudapp.azure.com A 104.46.162.225 OPT"
"807","153.528751","104.46.162.225","192.168.239.134","TCP","58","443  >  40906 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"808","153.529200","192.168.239.134","104.46.162.225","TCP","54","40906  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"809","153.530034","192.168.239.134","104.46.162.225","TLSv1.3","571","Client Hello (SNI=mobile.events.data.microsoft.com)"
"810","153.530201","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"811","153.698118","104.46.162.225","192.168.239.134","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"812","153.698600","192.168.239.134","104.46.162.225","TCP","54","40906  >  443 [ACK] Seq=518 Ack=100 Win=64141 Len=0"
"813","153.699709","192.168.239.134","104.46.162.225","TLSv1.3","491","Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)"
"814","153.699834","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=100 Ack=955 Win=64240 Len=0"
"815","153.869900","104.46.162.225","192.168.239.134","TLSv1.3","1514","Server Hello"
"816","153.869925","104.46.162.225","192.168.239.134","TCP","1514","443  >  40906 [ACK] Seq=1560 Ack=955 Win=64240 Len=1460 [TCP PDU reassembled in 818]"
"817","153.869941","104.46.162.225","192.168.239.134","TCP","1514","443  >  40906 [ACK] Seq=3020 Ack=955 Win=64240 Len=1460 [TCP PDU reassembled in 818]"
"818","153.869952","104.46.162.225","192.168.239.134","TLSv1.3","165","Application Data"
"819","153.870355","192.168.239.134","104.46.162.225","TCP","54","40906  >  443 [ACK] Seq=955 Ack=4591 Win=65535 Len=0"
"820","153.873310","192.168.239.134","104.46.162.225","TLSv1.3","1514","Application Data"
"821","153.873335","192.168.239.134","104.46.162.225","TLSv1.3","1155","Application Data"
"822","153.873474","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=4591 Ack=2415 Win=64240 Len=0"
"823","153.873533","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=4591 Ack=3516 Win=64240 Len=0"
"824","154.047383","104.46.162.225","192.168.239.134","TLSv1.3","157","Application Data"
"825","154.088755","192.168.239.134","104.46.162.225","TCP","54","40906  >  443 [ACK] Seq=3516 Ack=4694 Win=65535 Len=0"
"826","154.291583","104.46.162.225","192.168.239.134","TLSv1.3","518","Application Data"
"827","154.292801","192.168.239.134","104.46.162.225","TLSv1.3","78","Application Data"
"828","154.292866","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=5159 Ack=3540 Win=64240 Len=0"
"829","154.292909","192.168.239.134","104.46.162.225","TCP","54","40906  >  443 [FIN, ACK] Seq=3540 Ack=5159 Win=65535 Len=0"
"830","154.292946","104.46.162.225","192.168.239.134","TCP","54","443  >  40906 [ACK] Seq=5159 Ack=3541 Win=64239 Len=0"
"831","154.677784","192.168.239.134","23.220.68.8","TCP","54","[TCP Dup ACK 173#3] 34902  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"832","154.677845","23.220.68.8","192.168.239.134","TCP","54","[TCP Dup ACK 174#3] 443  >  34902 [ACK] Seq=1 Ack=2 Win=64240 Len=0"
"833","155.469673","192.168.239.134","192.168.239.2","DNS","100","Standard query 0x047f A connectivity-check.ubuntu.com OPT"
"834","155.469884","192.168.239.135","192.168.239.2","DNS","100","Standard query 0x374d A connectivity-check.ubuntu.com OPT"
"835","155.470323","192.168.239.136","192.168.239.2","DNS","100","Standard query 0xa3c9 A connectivity-check.ubuntu.com OPT"
"836","155.470596","192.168.239.137","192.168.239.2","DNS","100","Standard query 0xa6d2 A connectivity-check.ubuntu.com OPT"
"837","155.471970","192.168.239.2","192.168.239.134","DNS","292","Standard query response 0x047f A connectivity-check.ubuntu.com A 185.125.190.18 A 91.189.91.48 A 185.125.190.48 A 91.189.91.96 A 185.125.190.49 A 185.125.190.97 A 185.125.190.17 A 91.189.91.97 A 91.189.91.49 A 91.189.91.98 A 185.125.190.98 A 185.125.190.96 OPT"
"838","155.471984","192.168.239.2","192.168.239.135","DNS","292","Standard query response 0x374d A connectivity-check.ubuntu.com A 91.189.91.98 A 91.189.91.48 A 185.125.190.17 A 91.189.91.96 A 185.125.190.96 A 91.189.91.49 A 185.125.190.97 A 185.125.190.48 A 91.189.91.97 A 185.125.190.18 A 185.125.190.49 A 185.125.190.98 OPT"
"839","155.473105","192.168.239.134","91.189.91.98","TCP","74","52716  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1340676992 TSecr=0 WS=128"
"840","155.473610","192.168.239.2","192.168.239.136","DNS","292","Standard query response 0xa3c9 A connectivity-check.ubuntu.com A 185.125.190.17 A 91.189.91.96 A 185.125.190.98 A 185.125.190.49 A 91.189.91.98 A 91.189.91.48 A 185.125.190.97 A 91.189.91.97 A 185.125.190.96 A 91.189.91.49 A 185.125.190.48 A 185.125.190.18 OPT"
